Trial_Number,Sampler,Objective_Value,datetime_start,datetime_complete,Duration,SVM_C,Classifier,Entropy_Delay,Denoiser,EMD_Threshold,Feature,HFD_Kmax,KNN_Metric,KNN_Neighbors,MLP_Learning_Rate,LR_C,MLP_Units,Entropy_Order,PCA_param,RF_MinSamplesSplit,RF_Estimators,SVM_Kernel,WPD_Threshold,WPD_Wavelet,Cache_Size,Classification_Time,SignalProcessing_Time,HPOptimization_Time,State,Random_Seed
140,TPE,0.421412164,50:25.2,52:51.0,0 days 00:02:25.720396,,KNN,6,NONE,,ENT,,manhattan,2,,,,4,1,,,,,,,,143.89,,PRUNED,0
141,TPE,0.96682,52:51.0,53:08.9,0 days 00:00:17.953801,,KNN,,NONE,,WAVE,,manhattan,1,,,,,1,,,,,,115080.3,17.06,0.51,0.056736012,COMPLETE,0
142,TPE,0.96682,53:08.9,53:26.7,0 days 00:00:17.788428,,KNN,,NONE,,WAVE,,manhattan,1,,,,,1,,,,,,115080.3,16.9,0.51,0.052045603,COMPLETE,0
143,TPE,0.96682,53:26.8,53:44.6,0 days 00:00:17.848112,,KNN,,NONE,,WAVE,,manhattan,1,,,,,1,,,,,,115080.3,16.97,0.5,0.052886744,COMPLETE,0
144,TPE,0.96682,53:44.6,54:02.4,0 days 00:00:17.751110,,KNN,,NONE,,WAVE,,manhattan,1,,,,,1,,,,,,115080.3,16.84,0.52,0.062443047,COMPLETE,0
145,TPE,0.93976,54:02.4,54:20.1,0 days 00:00:17.715444,,KNN,,NONE,,WAVE,,manhattan,3,,,,,1,,,,,,115080.3,16.81,0.51,0.072767277,COMPLETE,0
146,TPE,0.823257129,54:20.1,54:22.3,0 days 00:00:02.145342,,KNN,,EMD,0.6,WAVE,,manhattan,2,,,,,0.95,,,,,,,,0.88,,PRUNED,0
147,TPE,0.202138498,54:22.3,54:22.8,0 days 00:00:00.498849,,LR,,NONE,,FRAC,27,,,,0.302620641,,,1,,,,,,,,0.19,,PRUNED,0
148,TPE,0.855422488,54:22.8,54:25.1,0 days 00:00:02.263937,,KNN,,NONE,,WAVE,,euclidean,15,,,,,1,,,,,,,,0.53,,PRUNED,0
149,TPE,0.198684701,54:25.1,54:27.1,0 days 00:00:01.990725,0.003854878,SVM,,NONE,,STAT,,,,,,,,0.95,,,linear,,,,,1.04,,PRUNED,0
150,TPE,0.422087925,54:27.1,57:12.3,0 days 00:02:45.232851,,RF,,WPD,,WAVE,,,,,,,,1,810,252,,1,sym9,,,154.85,,PRUNED,0
151,TPE,0.96682,57:12.3,57:30.2,0 days 00:00:17.830979,,KNN,,NONE,,WAVE,,manhattan,1,,,,,1,,,,,,115665.99,16.9,0.54,0.058249016,COMPLETE,0
152,TPE,0.96682,57:30.2,57:47.8,0 days 00:00:17.624161,,KNN,,NONE,,WAVE,,manhattan,1,,,,,1,,,,,,115665.99,16.76,0.49,0.054066677,COMPLETE,0
153,TPE,0.92809,57:47.8,58:05.5,0 days 00:00:17.671962,,KNN,,NONE,,WAVE,,manhattan,2,,,,,1,,,,,,115665.99,16.8,0.5,0.065712957,COMPLETE,0
154,TPE,0.96682,58:05.5,58:23.2,0 days 00:00:17.639040,,KNN,,NONE,,WAVE,,manhattan,1,,,,,1,,,,,,115665.99,16.73,0.52,0.058370132,COMPLETE,0
155,TPE,0.92809,58:23.2,58:41.0,0 days 00:00:17.799220,,KNN,,NONE,,WAVE,,manhattan,2,,,,,1,,,,,,115665.99,16.92,0.5,0.054675598,COMPLETE,0
156,TPE,0.96682,58:41.0,58:58.6,0 days 00:00:17.571588,,KNN,,NONE,,WAVE,,manhattan,1,,,,,1,,,,,,115665.99,16.69,0.5,0.057772894,COMPLETE,0
157,TPE,0.96682,58:58.6,59:16.2,0 days 00:00:17.575814,,KNN,,NONE,,WAVE,,manhattan,1,,,,,1,,,,,,115665.99,16.7,0.5,0.055717726,COMPLETE,0
158,TPE,0.96682,59:16.2,59:34.0,0 days 00:00:17.775535,,KNN,,NONE,,WAVE,,manhattan,1,,,,,1,,,,,,115665.99,16.88,0.53,0.05555584,COMPLETE,0
159,TPE,0.885636468,59:34.0,59:36.3,0 days 00:00:02.303690,,KNN,,NONE,,WAVE,,manhattan,2,,,,,0.95,,,,,,,,0.64,,PRUNED,0
160,TPE,0.927053088,59:36.3,59:43.9,0 days 00:00:07.605877,,KNN,,NONE,,WAVE,,manhattan,2,,,,,1,,,,,,,,0.5,,PRUNED,0
161,TPE,0.96682,59:43.9,00:02.1,0 days 00:00:18.188306,,KNN,,NONE,,WAVE,,manhattan,1,,,,,1,,,,,,115665.99,16.89,0.92,0.053293247,COMPLETE,0
162,TPE,0.96682,00:02.1,00:20.2,0 days 00:00:18.099511,,KNN,,NONE,,WAVE,,manhattan,1,,,,,1,,,,,,115665.99,17.19,0.53,0.055722733,COMPLETE,0
163,TPE,0.96682,00:20.2,00:38.2,0 days 00:00:17.978870,,KNN,,NONE,,WAVE,,manhattan,1,,,,,1,,,,,,115665.99,17.07,0.52,0.052482624,COMPLETE,0
164,TPE,0.96682,00:38.2,00:56.0,0 days 00:00:17.769612,,KNN,,NONE,,WAVE,,manhattan,1,,,,,1,,,,,,115665.99,16.89,0.51,0.053676624,COMPLETE,0
165,TPE,0.199854,00:56.0,00:57.3,0 days 00:00:01.299094,,KNN,,NONE,,WAVE,,manhattan,6,,,,,0.55,,,,,,,,0.6,,PRUNED,0
166,TPE,0.927053088,00:57.3,01:04.8,0 days 00:00:07.498634,,KNN,,NONE,,WAVE,,manhattan,2,,,,,1,,,,,,,,0.5,,PRUNED,0
167,TPE,0.96682,01:04.8,01:22.7,0 days 00:00:17.897854,,KNN,,NONE,,WAVE,,manhattan,1,,,,,1,,,,,,115667,16.95,0.55,0.066276817,COMPLETE,0
168,TPE,0.885636468,01:22.7,01:25.0,0 days 00:00:02.252034,,KNN,,NONE,,WAVE,,manhattan,2,,,,,0.95,,,,,,,,0.61,,PRUNED,0
169,TPE,0.707274203,01:25.0,01:37.6,0 days 00:00:12.594113,,KNN,,NONE,,COV,,manhattan,3,,,,,1,,,,,,,,0.92,,PRUNED,0
170,TPE,0.72125601,01:37.6,01:52.2,0 days 00:00:14.618730,,MLP,,EMD,0.4,WAVE,,,,0.070023129,,83,,1,,,,,,,,0.76,,PRUNED,0
171,TPE,0.96682,01:52.3,02:10.0,0 days 00:00:17.678389,,KNN,,NONE,,WAVE,,manhattan,1,,,,,1,,,,,,115820.65,16.76,0.53,0.062551756,COMPLETE,0
172,TPE,0.96682,02:10.0,02:27.7,0 days 00:00:17.657841,,KNN,,NONE,,WAVE,,manhattan,1,,,,,1,,,,,,115820.65,16.74,0.53,0.055122871,COMPLETE,0
173,TPE,0.96682,02:27.7,02:45.3,0 days 00:00:17.660818,,KNN,,NONE,,WAVE,,manhattan,1,,,,,1,,,,,,115820.65,16.75,0.52,0.061537762,COMPLETE,0
174,TPE,0.927053088,02:45.4,02:53.0,0 days 00:00:07.605952,,KNN,,NONE,,WAVE,,manhattan,2,,,,,1,,,,,,,,0.52,,PRUNED,0
175,TPE,0.610833275,02:53.0,02:55.0,0 days 00:00:02.034279,,KNN,1,NONE,,ENT,,manhattan,1,,,,8,1,,,,,,,,0.26,,PRUNED,0
176,TPE,0.94515,02:55.0,02:59.3,0 days 00:00:04.238438,,KNN,,NONE,,WAVE,,euclidean,1,,,,,1,,,,,,116012.96,3.37,0.51,0.06624629,COMPLETE,0
177,TPE,0.343226168,02:59.3,03:01.1,0 days 00:00:01.767524,,LR,,NONE,,WAVE,,,,,0.690594457,,,1,,,,,,,,0.54,,PRUNED,0
178,TPE,0.927053088,03:01.1,03:09.4,0 days 00:00:08.382708,,KNN,,NONE,,WAVE,,manhattan,2,,,,,1,,,,,,,,1.31,,PRUNED,0
179,TPE,0.069509727,03:09.5,03:17.6,0 days 00:00:08.152639,0.465282318,SVM,,NONE,,FRAC,33,,,,,,,0.95,,,rbf,,,,,0.24,,PRUNED,0
180,TPE,0.310476032,03:17.6,03:24.0,0 days 00:00:06.413136,,KNN,,NONE,,STAT,,manhattan,1,,,,,1,,,,,,,,0.45,,PRUNED,0
181,TPE,0.96682,03:24.1,03:42.0,0 days 00:00:17.936750,,KNN,,NONE,,WAVE,,manhattan,1,,,,,1,,,,,,116322.95,17.02,0.53,0.054420967,COMPLETE,0
182,TPE,0.96682,03:42.0,03:59.9,0 days 00:00:17.848589,,KNN,,NONE,,WAVE,,manhattan,1,,,,,1,,,,,,116322.95,16.96,0.51,0.053938646,COMPLETE,0
183,TPE,0.927053088,03:59.9,04:07.4,0 days 00:00:07.520540,,KNN,,NONE,,WAVE,,manhattan,2,,,,,1,,,,,,,,0.52,,PRUNED,0
184,TPE,0.97345,04:07.4,04:26.2,0 days 00:00:18.745071,,KNN,,WPD,,WAVE,,manhattan,1,,,,,1,,,,0.85,coif1,116476.6,17.09,1.3,0.073875704,COMPLETE,0
185,TPE,0.714939859,04:26.2,04:28.0,0 days 00:00:01.826133,,KNN,,NONE,,WAVE,,manhattan,1,,,,,0.7,,,,,,,,0.61,,PRUNED,0
186,TPE,0.97345,04:28.0,04:45.8,0 days 00:00:17.825670,,KNN,,WPD,,WAVE,,manhattan,1,,,,,1,,,,0.85,coif1,116479.96,16.86,0.6,0.074340858,COMPLETE,0
187,TPE,0.942307043,04:45.9,04:57.4,0 days 00:00:11.556854,,KNN,,WPD,,WAVE,,manhattan,2,,,,,1,,,,0.8,coif1,,,1.09,,PRUNED,0
188,TPE,0.97345,04:57.4,05:15.1,0 days 00:00:17.665172,,KNN,,WPD,,WAVE,,manhattan,1,,,,,1,,,,0.85,coif1,116633.61,16.68,0.59,0.075740137,COMPLETE,0
189,TPE,0.942307043,05:15.1,05:26.1,0 days 00:00:11.019992,,KNN,,WPD,,WAVE,,manhattan,2,,,,,1,,,,0.8,coif1,,,0.59,,PRUNED,0
190,TPE,0.569903542,05:26.2,05:30.2,0 days 00:00:04.067288,,RF,,WPD,,WAVE,,,,,,,,0.95,510,142,,0.85,coif1,,,0.69,,PRUNED,0
191,TPE,0.965,05:30.2,08:25.1,0 days 00:02:54.821940,,KNN,,WPD,,WAVE,,manhattan,1,,,,,1,,,,0.9,coif1,116975.21,16.88,157.55,0.10395628,COMPLETE,0
192,TPE,0.97969,08:25.1,11:17.2,0 days 00:02:52.116262,,KNN,,WPD,,WAVE,,manhattan,1,,,,,1,,,,0.7,coif1,117282.51,17,154.78,0.078064718,COMPLETE,0
193,TPE,0.97969,11:17.2,11:35.2,0 days 00:00:17.936836,,KNN,,WPD,,WAVE,,manhattan,1,,,,,1,,,,0.7,coif1,117282.51,16.99,0.58,0.073333063,COMPLETE,0
194,TPE,0.97969,11:35.2,11:52.9,0 days 00:00:17.686082,,KNN,,WPD,,WAVE,,manhattan,1,,,,,1,,,,0.7,coif1,117282.51,16.72,0.59,0.073041716,COMPLETE,0
195,TPE,0.92058419,11:52.9,12:00.5,0 days 00:00:07.616039,,KNN,,WPD,,WAVE,,manhattan,9,,,,,1,,,,0.7,coif1,,,0.6,,PRUNED,0
196,TPE,0.97969,12:00.5,12:18.2,0 days 00:00:17.731542,,KNN,,WPD,,WAVE,,manhattan,1,,,,,1,,,,0.7,coif1,117436.16,16.77,0.58,0.086191216,COMPLETE,0
197,TPE,0.955891407,12:18.3,12:29.3,0 days 00:00:11.051114,,KNN,,WPD,,WAVE,,manhattan,2,,,,,1,,,,0.7,coif1,,,0.58,,PRUNED,0
198,TPE,0.97969,12:29.3,12:47.0,0 days 00:00:17.699256,,KNN,,WPD,,WAVE,,manhattan,1,,,,,1,,,,0.7,coif1,117589.81,16.72,0.61,0.082612791,COMPLETE,0
199,TPE,0.97969,12:47.0,13:04.8,0 days 00:00:17.732668,,KNN,,WPD,,WAVE,,manhattan,1,,,,,1,,,,0.7,coif1,117589.81,16.77,0.57,0.07313446,COMPLETE,0
0,TPE,0.18496,45:09.9,49:46.2,0 days 00:04:36.253360,,MLP,5,WPD,,ENT,,,,0.021924769,,1,8,0.95,,,,0.85,sym9,869.45,4.29,271.81,0.091044245,COMPLETE,1
1,TPE,-0.0111,49:46.2,51:03.3,0 days 00:01:17.079328,1.489801336,SVM,,NONE,,FRAC,31,,,,,,,0.85,,,sigmoid,,,923.92,23.16,53.78,0.048170347,COMPLETE,1
2,TPE,0.06543,51:03.3,54:39.1,0 days 00:03:35.804343,0.074231464,SVM,,WPD,,COV,,,,,,,,0.5,,,sigmoid,0.05,coif1,1635.68,43.61,171.95,0.047763844,COMPLETE,1
3,TPE,0.25059,54:39.1,57:15.9,0 days 00:02:36.731072,,MLP,,WPD,,STAT,,,,0.058426811,,77,,0.9,,,,0.9,sym9,2216.32,37.73,118.81,0.045114298,COMPLETE,1
4,TPE,0.54531,57:15.9,59:46.2,0 days 00:02:30.366810,,RF,,WPD,,WAVE,,,,,,,,0.8,510,102,,0.05,coif1,2378.04,3.71,146.53,0.044852753,COMPLETE,1
5,TPE,0.137378587,59:46.3,02:13.2,0 days 00:02:26.924205,,RF,,NONE,,WAVE,,,,,,,,0.5,10,2,,,,,,146.56,,PRUNED,1
6,TPE,0.7195,02:13.2,05:11.7,0 days 00:02:58.491896,,KNN,,WPD,,COV,,euclidean,8,,,,,0.9,,,,0.15,db6,3372.23,4.68,173.43,0.0438626,COMPLETE,1
7,TPE,0.3609,05:11.7,05:13.5,0 days 00:00:01.785682,,LR,,WPD,,WAVE,,,,,0.239923774,,,0.95,,,,0.05,coif1,3407.87,0.88,0.74,0.060780077,COMPLETE,1
8,TPE,-0.049890472,05:13.5,05:18.1,0 days 00:00:04.585121,0.140795098,SVM,,NONE,,WAVE,,,,,,,,0.7,,,rbf,,,,,0.61,,PRUNED,1
9,TPE,0.102592824,05:18.1,08:24.0,0 days 00:03:05.848569,,MLP,,WPD,,WAVE,,,,0.079073806,,36,,0.6,,,,0.4,db6,,,184.18,,PRUNED,1
10,TPE,0.76928,08:24.0,13:38.1,0 days 00:05:14.073237,,KNN,,EMD,0.3,COV,,euclidean,8,,,,,0.7,,,,,,7929.66,3.28,310.5,0.061573534,COMPLETE,1
11,TPE,0.78316,13:38.1,16:05.9,0 days 00:02:27.858575,,KNN,,EMD,0.2,COV,,euclidean,8,,,,,0.7,,,,,,8692.86,3.25,144.27,0.080476799,COMPLETE,1
12,TPE,0.76629,16:06.0,18:33.4,0 days 00:02:27.439051,,KNN,,EMD,0.25,COV,,euclidean,8,,,,,0.7,,,,,,9455.73,3.16,144,0.066118984,COMPLETE,1
13,TPE,0.77255,18:33.4,18:38.1,0 days 00:00:04.683913,,KNN,,EMD,0.25,COV,,euclidean,10,,,,,0.65,,,,,,9547.85,3.17,1.26,0.094948568,COMPLETE,1
14,TPE,0.78015,18:38.1,21:03.6,0 days 00:02:25.506534,,KNN,,EMD,0.15,COV,,minkowski,17,,,,,0.6,,,,,,10283.82,1.9,143.4,0.07882122,COMPLETE,1
15,TPE,0.220135512,21:03.7,23:18.9,0 days 00:02:15.283128,,KNN,15,EMD,0.8,ENT,,minkowski,20,,,,2,0.6,,,,,,,,133.68,,PRUNED,1
16,TPE,0.064980771,23:19.0,24:43.1,0 days 00:01:24.176675,,LR,,EMD,0.05,STAT,,,,,0.981637665,,,0.55,,,,,,,,83.96,,PRUNED,1
17,TPE,0.332892126,24:43.1,25:38.2,0 days 00:00:55.092765,,KNN,,EMD,0.55,FRAC,3,manhattan,17,,,,,0.75,,,,,,,,53.94,,PRUNED,1
18,TPE,0.95287,25:38.3,28:03.3,0 days 00:02:25.070803,,KNN,,EMD,0.1,COV,,minkowski,1,,,,,0.6,,,,,,12447.02,1.73,143.11,0.078036108,COMPLETE,1
19,TPE,0.82856,28:03.3,30:30.1,0 days 00:02:26.734759,,KNN,,EMD,0.45,COV,,minkowski,2,,,,,0.8,,,,,,13237.79,2.66,143.74,0.051181574,COMPLETE,1
20,TPE,0.474684333,30:30.1,32:58.9,0 days 00:02:28.815745,,RF,,EMD,0.55,COV,,,,,,,,0.8,1010,292,,,,,,139.74,,PRUNED,1
21,TPE,0.92383,32:58.9,35:26.9,0 days 00:02:27.977108,,KNN,,EMD,0.4,COV,,minkowski,1,,,,,0.75,,,,,,14401.09,2.5,145.2,0.052398462,COMPLETE,1
22,TPE,0.91136,35:26.9,35:31.3,0 days 00:00:04.366973,,KNN,,EMD,0.45,COV,,minkowski,1,,,,,0.8,,,,,,14535.92,2.8,1.22,0.065251617,COMPLETE,1
23,TPE,0.646774863,35:31.3,37:54.7,0 days 00:02:23.426159,,KNN,,EMD,0.75,COV,,minkowski,1,,,,,1,,,,,,,,141.13,,PRUNED,1
24,TPE,0.7835,37:54.7,37:58.7,0 days 00:00:03.963633,,KNN,,EMD,0.45,COV,,minkowski,4,,,,,0.75,,,,,,15563.38,2.38,1.34,0.051636477,COMPLETE,1
25,TPE,0.091770954,37:58.7,40:25.4,0 days 00:02:26.689600,,LR,13,EMD,0.65,ENT,,,,,0.001730388,,5,0.85,,,,,,,,146.52,,PRUNED,1
26,TPE,0.30738428,40:25.4,41:46.3,0 days 00:01:20.835264,,KNN,,NONE,,STAT,,minkowski,4,,,,,0.65,,,,,,,,80.31,,PRUNED,1
27,TPE,0.470912135,41:46.3,42:43.5,0 days 00:00:57.189506,,KNN,,EMD,0.4,FRAC,40,minkowski,4,,,,,0.85,,,,,,,,56.77,,PRUNED,1
28,TPE,0.89154,42:43.5,45:11.5,0 days 00:02:28.008687,,KNN,,EMD,0.9,COV,,manhattan,1,,,,,0.65,,,,,,16942.54,8.33,139.46,0.055910368,COMPLETE,1
29,TPE,0.4385955,45:11.5,47:37.5,0 days 00:02:25.999197,,MLP,,EMD,0.05,COV,,,,0.001194884,,1,,0.55,,,,,,,,140.28,,PRUNED,1
30,TPE,0.120087571,47:37.5,50:21.2,0 days 00:02:43.694937,0.000148598,SVM,1,NONE,,ENT,,,,,,,8,0.75,,,linear,,,,,163.51,,PRUNED,1
31,TPE,0.9124,50:21.2,52:49.0,0 days 00:02:27.742717,,KNN,,EMD,0.65,COV,,manhattan,1,,,,,0.65,,,,,,17646.58,8.6,138.94,0.065639286,COMPLETE,1
32,TPE,0.79025,52:49.0,55:20.1,0 days 00:02:31.070170,,KNN,,EMD,0.7,COV,,manhattan,3,,,,,0.65,,,,,,18380.53,8.66,142.2,0.058303375,COMPLETE,1
33,TPE,0.93689,55:20.1,57:52.5,0 days 00:02:32.470251,,KNN,,EMD,0.35,COV,,manhattan,1,,,,,0.55,,,,,,19100.03,7.25,145.03,0.057328959,COMPLETE,1
34,TPE,0.276136314,57:52.6,59:00.7,0 days 00:01:08.126315,,MLP,,EMD,0.35,FRAC,10,,,0.001968073,,491,,0.55,,,,,,,,50.59,,PRUNED,1
35,TPE,-0.008998389,59:00.7,01:37.4,0 days 00:02:36.697661,0.000156974,SVM,,EMD,0.6,COV,,,,,,,,0.5,,,rbf,,,,,144.5,,PRUNED,1
36,TPE,0.237077675,01:37.4,01:43.0,0 days 00:00:05.555549,,RF,,NONE,,STAT,,,,,,,,0.6,1010,302,,,,,,0.5,,PRUNED,1
37,TPE,0.83153,01:43.0,01:51.8,0 days 00:00:08.808767,,KNN,,EMD,0.15,COV,,manhattan,5,,,,,0.55,,,,,,19922.74,7.36,1.26,0.068325071,COMPLETE,1
38,TPE,0.35810772,01:51.8,04:44.1,0 days 00:02:52.311976,,LR,,WPD,,COV,,,,,0.812338803,,,0.5,,,,0.6,db4,,,171.69,,PRUNED,1
39,TPE,0.10736435,04:44.1,07:05.1,0 days 00:02:20.957189,,RF,9,EMD,1,ENT,,,,,,,3,0.6,10,182,,,,,,138.27,,PRUNED,1
40,TPE,0.79615,07:05.1,09:34.9,0 days 00:02:29.832106,,KNN,,NONE,,COV,,manhattan,6,,,,,0.65,,,,,,21423.6,9.69,139.9,0.058809299,COMPLETE,1
41,TPE,0.8568,09:35.0,09:54.1,0 days 00:00:19.082605,,KNN,,EMD,0.45,COV,,manhattan,1,,,,,0.85,,,,,,21580.61,17.6,1.19,0.082845011,COMPLETE,1
42,TPE,0.91799,09:54.1,09:58.6,0 days 00:00:04.498892,,KNN,,EMD,0.35,COV,,minkowski,1,,,,,0.8,,,,,,21720.14,3.01,1.23,0.051204462,COMPLETE,1
43,TPE,0.700207721,09:58.6,12:53.0,0 days 00:02:54.382555,,KNN,,WPD,,COV,,minkowski,3,,,,,0.9,,,,0.55,db4,,,172.61,,PRUNED,1
44,TPE,0.740505275,12:53.0,15:24.7,0 days 00:02:31.746765,,KNN,,EMD,0.3,WAVE,,manhattan,2,,,,,0.7,,,,,,,,150.44,,PRUNED,1
45,TPE,0.41993636,15:24.7,15:27.9,0 days 00:00:03.197269,7.601861039,SVM,,EMD,0.35,COV,,,,,,,,0.75,,,linear,,,,,1.28,,PRUNED,1
46,TPE,0.658779312,15:28.0,18:05.7,0 days 00:02:37.775269,,MLP,,EMD,0.5,COV,,,,0.005874953,,6,,0.7,,,,,,,,143.19,,PRUNED,1
47,TPE,0.219686573,18:05.8,19:35.0,0 days 00:01:29.258773,,KNN,,WPD,,FRAC,22,minkowski,3,,,,,0.55,,,,0.35,db6,,,88.51,,PRUNED,1
48,TPE,0.612251617,19:35.0,22:04.4,0 days 00:02:29.403006,,KNN,,EMD,0.35,WAVE,,manhattan,1,,,,,0.6,,,,,,,,148.53,,PRUNED,1
49,TPE,0.746185421,22:04.4,22:06.9,0 days 00:00:02.476156,,KNN,,EMD,0.15,COV,,minkowski,13,,,,,0.75,,,,,,,,1.3,,PRUNED,1
50,TPE,0.172932275,22:06.9,23:28.3,0 days 00:01:21.352984,,LR,,EMD,0.25,STAT,,,,,0.558290342,,,0.9,,,,,,,,81.01,,PRUNED,1
51,TPE,0.91455,23:28.3,23:32.5,0 days 00:00:04.209624,,KNN,,EMD,0.4,COV,,minkowski,1,,,,,0.8,,,,,,24631.42,2.55,1.36,0.067111759,COMPLETE,1
52,TPE,0.83203,23:32.5,23:36.9,0 days 00:00:04.322854,,KNN,,EMD,0.4,COV,,minkowski,2,,,,,0.8,,,,,,24768.93,2.65,1.4,0.068081169,COMPLETE,1
53,TPE,0.81958,23:36.9,23:42.1,0 days 00:00:05.218455,,KNN,,EMD,0.3,COV,,minkowski,2,,,,,0.85,,,,,,24929.98,3.53,1.4,0.052166958,COMPLETE,1
54,TPE,0.757134491,23:42.1,23:45.2,0 days 00:00:03.039716,,KNN,,EMD,0.2,COV,,minkowski,6,,,,,0.8,,,,,,,,1.33,,PRUNED,1
55,TPE,0.786708528,23:45.2,23:51.9,0 days 00:00:06.754908,,KNN,,EMD,0.6,COV,,manhattan,3,,,,,0.75,,,,,,,,1.54,,PRUNED,1
56,TPE,0.84025,23:51.9,23:56.9,0 days 00:00:04.939237,,KNN,,EMD,0.5,COV,,minkowski,1,,,,,0.9,,,,,,25365.38,3.35,1.31,0.051002045,COMPLETE,1
57,TPE,0.243030093,23:56.9,26:57.4,0 days 00:03:00.487605,,RF,,WPD,,COV,,,,,,,,0.5,510,2,,0.75,sym9,,,179.55,,PRUNED,1
58,TPE,0.768283091,26:57.4,27:00.0,0 days 00:00:02.642768,,KNN,,EMD,0.25,COV,,minkowski,5,,,,,0.8,,,,,,,,1.39,,PRUNED,1
59,TPE,0.698520636,27:00.1,27:01.6,0 days 00:00:01.568694,,KNN,,NONE,,WAVE,,euclidean,2,,,,,0.7,,,,,,,,0.62,,PRUNED,1
60,TPE,0.83907,27:01.6,27:12.9,0 days 00:00:11.279443,,KNN,,EMD,0.4,COV,,manhattan,3,,,,,0.65,,,,,,26314.51,9.6,1.47,0.064746647,COMPLETE,1
61,TPE,0.89339,27:12.9,27:18.1,0 days 00:00:05.193375,,KNN,,EMD,0.45,COV,,minkowski,1,,,,,0.85,,,,,,26471.52,3.45,1.44,0.065012484,COMPLETE,1
62,TPE,0.91799,27:18.1,27:22.7,0 days 00:00:04.594916,,KNN,,EMD,0.35,COV,,minkowski,1,,,,,0.8,,,,,,26471.52,2.83,1.44,0.063381462,COMPLETE,1
63,TPE,0.691207212,27:22.8,27:25.7,0 days 00:00:02.939976,,KNN,,EMD,0.35,COV,,minkowski,10,,,,,0.8,,,,,,,,1.54,,PRUNED,1
64,TPE,0.359944958,27:25.7,29:53.7,0 days 00:02:27.970269,,KNN,8,EMD,0.1,ENT,,euclidean,2,,,,5,0.95,,,,,,,,147.03,,PRUNED,1
65,TPE,0.86988,29:53.7,31:14.1,0 days 00:01:20.415879,,MLP,,EMD,0.25,COV,,,,0.005725981,,369,,0.75,,,,,,26801.68,78.77,1.39,0.062270193,COMPLETE,1
66,TPE,0.043438613,31:14.2,32:06.7,0 days 00:00:52.569347,0.003497633,SVM,,EMD,0.3,FRAC,19,,,,,,,0.85,,,linear,,,,,52.36,,PRUNED,1
67,TPE,0.90448,32:06.7,32:10.6,0 days 00:00:03.903279,,KNN,,EMD,0.55,COV,,minkowski,1,,,,,0.8,,,,,,26979.54,2.33,1.3,0.050603409,COMPLETE,1
68,TPE,0.101818443,32:10.7,33:31.8,0 days 00:01:21.149509,,LR,,EMD,0.2,STAT,,,,,0.45874366,,,0.6,,,,,,,,80.92,,PRUNED,1
69,TPE,0.739138134,33:31.8,33:33.9,0 days 00:00:02.095863,,KNN,,EMD,0.4,COV,,minkowski,12,,,,,0.55,,,,,,,,1.37,,PRUNED,1
70,TPE,0.87934,33:33.9,33:37.7,0 days 00:00:03.800674,,KNN,,NONE,,COV,,minkowski,2,,,,,0.7,,,,,,27285.84,2.04,1.52,0.054993172,COMPLETE,1
71,TPE,0.90847,33:37.7,33:42.0,0 days 00:00:04.285140,,KNN,,EMD,0.5,COV,,minkowski,1,,,,,0.8,,,,,,27419.31,2.74,1.28,0.052365799,COMPLETE,1
72,TPE,0.86486,33:42.0,36:02.1,0 days 00:02:20.072029,,KNN,,EMD,0.8,COV,,minkowski,1,,,,,0.85,,,,,,27830.5,2.94,136.84,0.05176713,COMPLETE,1
73,TPE,0.827493777,36:02.1,36:04.9,0 days 00:00:02.766859,,KNN,,EMD,0.45,COV,,minkowski,2,,,,,0.8,,,,,,,,1.28,,PRUNED,1
74,TPE,0.830072262,36:04.9,36:07.2,0 days 00:00:02.284262,,KNN,,EMD,0.4,COV,,minkowski,3,,,,,0.75,,,,,,,,1.14,,PRUNED,1
75,TPE,0.546554574,36:07.2,36:16.0,0 days 00:00:08.819668,,RF,,EMD,0.35,COV,,,,,,,,0.85,710,182,,,,,,1.36,,PRUNED,1
76,TPE,0.161046565,36:16.0,38:48.6,0 days 00:02:32.567222,,KNN,1,EMD,0.6,ENT,,euclidean,4,,,,6,0.6,,,,,,,,151.74,,PRUNED,1
77,TPE,0.93772,38:48.6,41:41.9,0 days 00:02:53.317083,,KNN,,WPD,,COV,,minkowski,1,,,,,0.8,,,,1,db4,28938.33,2.32,170.74,0.07249836,COMPLETE,1
78,TPE,0.793275537,41:42.0,41:49.3,0 days 00:00:07.379001,,KNN,,WPD,,COV,,manhattan,2,,,,,0.8,,,,1,db4,,,1.31,,PRUNED,1
79,TPE,0.122742881,41:49.4,45:36.6,0 days 00:03:47.281668,0.003654465,SVM,,WPD,,COV,,,,,,,,1,,,sigmoid,0.7,db4,,,175.46,,PRUNED,1
80,TPE,0.13010942,45:36.7,46:35.8,0 days 00:00:59.105637,,MLP,,WPD,,FRAC,38,,,0.01804931,,6,,0.55,,,,1,db4,,,56.16,,PRUNED,1
81,TPE,0.91521,46:35.8,49:34.4,0 days 00:02:58.627563,,KNN,,WPD,,COV,,minkowski,1,,,,,0.8,,,,0.4,db4,30822.81,2.78,175.56,0.061632185,COMPLETE,1
82,TPE,0.92905,49:34.4,49:38.7,0 days 00:00:04.247839,,KNN,,WPD,,COV,,minkowski,1,,,,,0.75,,,,0.4,db4,30949.22,2.51,1.43,0.073646107,COMPLETE,1
