Trial_Number,Sampler,Objective_Value,datetime_start,datetime_complete,Duration,SVM_C,Classifier,Entropy_Delay,Denoiser,EMD_Threshold,Feature,HFD_Kmax,KNN_Metric,KNN_Neighbors,MLP_Learning_Rate,LR_C,MLP_Units,Entropy_Order,PCA_param,RF_MinSamplesSplit,RF_Estimators,SVM_Kernel,WPD_Threshold,WPD_Wavelet,Cache_Size,Classification_Time,SignalProcessing_Time,HPOptimization_Time,State,Random_Seed
135,TPE,0.91411,43:11.7,43:23.1,0 days 00:00:11.408087,,KNN,,NONE,,WAVE,,euclidean,1,,,,,1,,,,,,108901.77,10.16,0.9,0.05425169,COMPLETE,0
136,TPE,0.844568048,43:23.1,43:28.1,0 days 00:00:05.007965,,KNN,,NONE,,WAVE,,euclidean,2,,,,,1,,,,,,,,0.9,,PRUNED,0
137,TPE,0.84202155,43:28.1,43:33.3,0 days 00:00:05.144073,,KNN,,NONE,,WAVE,,euclidean,4,,,,,1,,,,,,,,0.89,,PRUNED,0
138,TPE,0.844568048,43:33.3,43:38.6,0 days 00:00:05.296155,,KNN,,NONE,,WAVE,,euclidean,2,,,,,1,,,,,,,,0.89,,PRUNED,0
139,TPE,0.91411,43:38.6,43:49.8,0 days 00:00:11.171203,,KNN,,NONE,,WAVE,,euclidean,1,,,,,1,,,,,,109214.52,9.92,0.89,0.054858227,COMPLETE,0
140,TPE,0.644488166,43:49.8,43:57.8,0 days 00:00:08.002908,,KNN,,NONE,,COV,,euclidean,2,,,,,1,,,,,,,,1.76,,PRUNED,0
141,TPE,0.91411,43:57.8,44:08.9,0 days 00:00:11.080360,,KNN,,NONE,,WAVE,,euclidean,1,,,,,1,,,,,,109434.04,9.82,0.89,0.061434765,COMPLETE,0
142,TPE,0.91411,44:08.9,44:19.8,0 days 00:00:10.862789,,KNN,,NONE,,WAVE,,euclidean,1,,,,,1,,,,,,108919.08,9.6,0.9,0.058761377,COMPLETE,0
143,TPE,0.91411,44:19.8,44:31.1,0 days 00:00:11.251175,,KNN,,NONE,,WAVE,,euclidean,1,,,,,1,,,,,,108919.08,10.01,0.9,0.052258749,COMPLETE,0
144,TPE,0.86195,44:31.1,44:37.6,0 days 00:00:06.512979,,KNN,,NONE,,WAVE,,euclidean,2,,,,,0.95,,,,,,108999.83,4.92,1.38,0.054556627,COMPLETE,0
145,TPE,0.19357819,44:37.6,44:40.6,0 days 00:00:03.046951,,KNN,,EMD,0.35,WAVE,,euclidean,1,,,,,0.5,,,,,,,,1.83,,PRUNED,0
146,TPE,0.641273165,44:40.7,45:44.2,0 days 00:01:03.527496,,MLP,,NONE,,WAVE,,,,0.016219616,,91,,1,,,,,,,,0.88,,PRUNED,0
147,TPE,0.241290434,45:44.2,50:36.8,0 days 00:04:52.639805,,KNN,6,NONE,,ENT,,euclidean,1,,,,4,1,,,,,,,,290.71,,PRUNED,0
148,TPE,0.157716777,50:36.9,50:40.7,0 days 00:00:03.808452,,LR,,NONE,,WAVE,,,,,0.351121775,,,0.95,,,,,,,,1.36,,PRUNED,0
149,TPE,0.844568048,50:40.7,50:45.5,0 days 00:00:04.817621,,KNN,,NONE,,WAVE,,euclidean,2,,,,,1,,,,,,,,0.9,,PRUNED,0
150,TPE,0.178589292,50:45.5,54:16.8,0 days 00:03:31.267986,6.285757976,SVM,,NONE,,FRAC,30,,,,,,,0.95,,,rbf,,,,,112.67,,PRUNED,0
151,TPE,0.91411,54:16.8,54:28.0,0 days 00:00:11.219806,,KNN,,NONE,,WAVE,,euclidean,1,,,,,1,,,,,,109615.56,9.88,0.94,0.051857729,COMPLETE,0
152,TPE,0.91411,54:28.0,54:39.2,0 days 00:00:11.147165,,KNN,,NONE,,WAVE,,euclidean,1,,,,,1,,,,,,108914.97,9.91,0.89,0.055493135,COMPLETE,0
153,TPE,0.844568048,54:39.2,54:44.3,0 days 00:00:05.164514,,KNN,,NONE,,WAVE,,euclidean,2,,,,,1,,,,,,,,0.91,,PRUNED,0
154,TPE,0.91411,54:44.4,54:55.6,0 days 00:00:11.252258,,KNN,,NONE,,WAVE,,euclidean,1,,,,,1,,,,,,108914.97,10.01,0.88,0.053715963,COMPLETE,0
155,TPE,0.91411,54:55.6,55:06.8,0 days 00:00:11.188936,,KNN,,NONE,,WAVE,,euclidean,1,,,,,1,,,,,,108914.97,9.94,0.9,0.055876751,COMPLETE,0
156,TPE,0.125472317,55:06.8,55:10.5,0 days 00:00:03.687208,,KNN,,NONE,,STAT,,euclidean,2,,,,,0.95,,,,,,,,1.16,,PRUNED,0
157,TPE,0.593070208,55:10.5,00:41.6,0 days 00:05:31.045305,,RF,,EMD,0.4,WAVE,,,,,,,,1,510,252,,,,,,307.45,,PRUNED,0
158,TPE,0.86314,00:41.6,00:53.8,0 days 00:00:12.237003,,KNN,,NONE,,WAVE,,euclidean,3,,,,,1,,,,,,110480.44,10.35,1.48,0.05428483,COMPLETE,0
159,TPE,0.92855,00:53.8,01:00.5,0 days 00:00:06.668695,,KNN,,NONE,,WAVE,,euclidean,1,,,,,0.95,,,,,,108996.75,5.08,1.37,0.042520533,COMPLETE,0
160,TPE,0.861293458,01:00.5,01:04.0,0 days 00:00:03.460873,,KNN,,NONE,,WAVE,,euclidean,2,,,,,0.95,,,,,,,,1.37,,PRUNED,0
161,TPE,0.92855,01:04.0,01:10.5,0 days 00:00:06.495574,,KNN,,NONE,,WAVE,,euclidean,1,,,,,0.95,,,,,,108922.17,4.92,1.36,0.052473087,COMPLETE,0
162,TPE,0.92855,01:10.5,01:17.1,0 days 00:00:06.624017,,KNN,,NONE,,WAVE,,euclidean,1,,,,,0.95,,,,,,108922.17,5.05,1.36,0.053177853,COMPLETE,0
163,TPE,0.92855,01:17.2,01:23.9,0 days 00:00:06.788215,,KNN,,NONE,,WAVE,,euclidean,1,,,,,0.95,,,,,,108922.17,5.2,1.38,0.053607483,COMPLETE,0
164,TPE,0.861293458,01:24.0,01:27.4,0 days 00:00:03.475714,,KNN,,NONE,,WAVE,,euclidean,2,,,,,0.95,,,,,,,,1.37,,PRUNED,0
165,TPE,0.92855,01:27.5,01:33.8,0 days 00:00:06.329889,,KNN,,NONE,,WAVE,,euclidean,1,,,,,0.95,,,,,,108922.17,4.76,1.36,0.053349276,COMPLETE,0
166,TPE,0.92855,01:33.8,01:40.4,0 days 00:00:06.562297,,KNN,,NONE,,WAVE,,euclidean,1,,,,,0.95,,,,,,108922.17,4.99,1.35,0.055073757,COMPLETE,0
167,TPE,0.839962406,01:40.4,01:43.8,0 days 00:00:03.462433,,KNN,,NONE,,WAVE,,euclidean,7,,,,,0.95,,,,,,,,1.36,,PRUNED,0
168,TPE,0.94058,01:43.9,06:47.3,0 days 00:05:03.486197,,KNN,,WPD,,WAVE,,euclidean,2,,,,,0.95,,,,0.8,db6,109382.07,4.42,298.83,0.074351587,COMPLETE,0
169,TPE,0.94058,06:47.4,06:53.6,0 days 00:00:06.292824,,KNN,,WPD,,WAVE,,euclidean,2,,,,,0.95,,,,0.8,db6,108898.91,4.61,1.45,0.085197487,COMPLETE,0
170,TPE,0.94058,06:53.7,06:59.6,0 days 00:00:05.975606,,KNN,,WPD,,WAVE,,euclidean,2,,,,,0.95,,,,0.8,db6,108898.91,4.3,1.46,0.085871735,COMPLETE,0
171,TPE,0.94058,06:59.7,07:05.7,0 days 00:00:06.070274,,KNN,,WPD,,WAVE,,euclidean,2,,,,,0.95,,,,0.8,db6,108898.91,4.4,1.46,0.074140348,COMPLETE,0
172,TPE,0.94757,07:05.7,07:11.8,0 days 00:00:06.062781,,KNN,,WPD,,WAVE,,euclidean,3,,,,,0.95,,,,0.8,db6,108965.29,4.44,1.43,0.060052185,COMPLETE,0
173,TPE,0.94757,07:11.8,07:17.7,0 days 00:00:05.870736,,KNN,,WPD,,WAVE,,euclidean,3,,,,,0.95,,,,0.8,db6,108917.26,4.22,1.44,0.062089949,COMPLETE,0
174,TPE,0.92706,07:17.7,07:23.8,0 days 00:00:06.095481,,KNN,,WPD,,WAVE,,euclidean,4,,,,,0.95,,,,0.8,db6,108983.64,4.42,1.48,0.071802893,COMPLETE,0
175,TPE,0.94757,07:23.8,07:30.0,0 days 00:00:06.146361,,KNN,,WPD,,WAVE,,euclidean,3,,,,,0.95,,,,0.8,db6,108918.85,4.5,1.44,0.073726931,COMPLETE,0
176,TPE,0.92706,07:30.0,07:36.3,0 days 00:00:06.271677,,KNN,,WPD,,WAVE,,euclidean,4,,,,,0.95,,,,0.8,db6,108918.85,4.6,1.45,0.075324812,COMPLETE,0
177,TPE,0.94478,07:36.3,13:43.7,0 days 00:06:07.450819,,KNN,,WPD,,WAVE,,euclidean,3,,,,,0.95,,,,0.75,db6,110114.78,4.27,362.94,0.073418179,COMPLETE,0
178,TPE,0.463678361,13:43.7,18:14.1,0 days 00:04:30.340165,,KNN,,WPD,,COV,,euclidean,3,,,,,0.95,,,,0.8,db6,,,265.35,,PRUNED,0
179,TPE,0.212935058,18:14.1,18:36.2,0 days 00:00:22.103051,,MLP,,WPD,,WAVE,,,,0.001177502,,4,,0.95,,,,0.75,db6,,,1.44,,PRUNED,0
180,TPE,0.94757,18:36.2,18:42.4,0 days 00:00:06.145606,,KNN,,WPD,,WAVE,,euclidean,3,,,,,0.95,,,,0.8,db6,109913.92,4.46,1.45,0.070603409,COMPLETE,0
181,TPE,0.94757,18:42.4,18:48.6,0 days 00:00:06.179867,,KNN,,WPD,,WAVE,,euclidean,3,,,,,0.95,,,,0.8,db6,108922.81,4.54,1.45,0.073887863,COMPLETE,0
182,TPE,0.94757,18:48.6,18:54.6,0 days 00:00:06.017202,,KNN,,WPD,,WAVE,,euclidean,3,,,,,0.95,,,,0.8,db6,108922.81,4.38,1.44,0.073743858,COMPLETE,0
183,TPE,0.92927,18:54.6,18:59.7,0 days 00:00:05.065297,,KNN,,WPD,,WAVE,,euclidean,4,,,,,0.9,,,,0.8,db6,108959.09,3.44,1.44,0.076215544,COMPLETE,0
184,TPE,0.92927,18:59.7,19:04.8,0 days 00:00:05.156535,,KNN,,WPD,,WAVE,,euclidean,4,,,,,0.9,,,,0.8,db6,108899.48,3.51,1.46,0.081672955,COMPLETE,0
185,TPE,0.337401461,19:04.9,24:31.3,0 days 00:05:26.430013,,KNN,5,WPD,,ENT,,euclidean,3,,,,8,0.95,,,,0.8,db6,,,324.65,,PRUNED,0
186,TPE,0.191186005,24:31.3,24:34.8,0 days 00:00:03.514099,,LR,,WPD,,WAVE,,,,,0.71567527,,,0.95,,,,0.75,db6,,,1.47,,PRUNED,0
187,TPE,0.94757,24:34.8,24:40.9,0 days 00:00:06.023700,,KNN,,WPD,,WAVE,,euclidean,3,,,,,0.95,,,,0.8,db6,109108.9,4.36,1.44,0.071780243,COMPLETE,0
188,TPE,0.799276525,24:40.9,26:25.3,0 days 00:01:44.433900,,KNN,,WPD,,FRAC,13,euclidean,3,,,,,0.95,,,,0.8,db6,,,102.69,,PRUNED,0
189,TPE,0.186333965,26:25.3,26:33.0,0 days 00:00:07.709501,0.356102004,SVM,,WPD,,WAVE,,,,,,,,0.95,,,linear,0.75,db6,,,1.46,,PRUNED,0
190,TPE,0.94993,26:33.0,32:39.7,0 days 00:06:06.619050,,KNN,,WPD,,WAVE,,minkowski,3,,,,,0.95,,,,0.85,db6,110283.71,2.65,363.74,0.07061533,COMPLETE,0
191,TPE,0.94993,32:39.7,32:43.9,0 days 00:00:04.201177,,KNN,,WPD,,WAVE,,minkowski,3,,,,,0.95,,,,0.85,db6,108848.3,2.52,1.46,0.084084549,COMPLETE,0
192,TPE,0.94993,32:43.9,32:48.2,0 days 00:00:04.267003,,KNN,,WPD,,WAVE,,minkowski,3,,,,,0.95,,,,0.85,db6,108848.3,2.58,1.47,0.072907009,COMPLETE,0
193,TPE,0.92625,32:48.2,32:52.4,0 days 00:00:04.201174,,KNN,,WPD,,WAVE,,minkowski,5,,,,,0.95,,,,0.85,db6,108914,2.54,1.46,0.07606391,COMPLETE,0
194,TPE,0.94993,32:52.4,32:56.6,0 days 00:00:04.214106,,KNN,,WPD,,WAVE,,minkowski,3,,,,,0.95,,,,0.85,db6,108914,2.55,1.45,0.072204866,COMPLETE,0
195,TPE,0.94993,32:56.6,33:01.0,0 days 00:00:04.344944,,KNN,,WPD,,WAVE,,minkowski,3,,,,,0.95,,,,0.85,db6,108914,2.63,1.49,0.093589115,COMPLETE,0
196,TPE,0.118481261,33:01.0,35:37.1,0 days 00:02:36.119122,,KNN,,WPD,,STAT,,minkowski,3,,,,,0.95,,,,0.85,db6,,,154.38,,PRUNED,0
197,TPE,0.531550855,35:37.1,35:45.4,0 days 00:00:08.284054,,RF,,WPD,,WAVE,,,,,,,,0.95,510,132,,0.85,db6,,,1.66,,PRUNED,0
198,TPE,0.95317,35:45.4,35:48.8,0 days 00:00:03.412375,,KNN,,WPD,,WAVE,,minkowski,3,,,,,0.9,,,,0.85,db6,109399.21,1.71,1.51,0.072577038,COMPLETE,0
199,TPE,0.93069,35:48.8,35:52.2,0 days 00:00:03.374304,,KNN,,WPD,,WAVE,,minkowski,4,,,,,0.9,,,,0.85,db6,108959.08,1.76,1.43,0.073890963,COMPLETE,0
0,TPE,0.06342,56:30.4,05:14.8,0 days 00:08:44.363569,,MLP,5,WPD,,ENT,,,,0.021924769,,1,8,0.95,,,,0.85,sym9,1771.82,10.45,513.77,0.098868675,COMPLETE,1
1,TPE,0.00935,05:14.8,10:20.5,0 days 00:05:05.682840,1.489801336,SVM,,NONE,,FRAC,31,,,,,,,0.85,,,sigmoid,,,1888.16,196.3,109.27,0.04003932,COMPLETE,1
2,TPE,0.0062,10:20.5,22:51.7,0 days 00:12:31.223810,0.074231464,SVM,,WPD,,COV,,,,,,,,0.5,,,sigmoid,0.05,coif1,3333.19,422.73,328.34,0.042705793,COMPLETE,1
3,TPE,0.05714,22:51.7,27:12.4,0 days 00:04:20.626921,,MLP,,WPD,,STAT,,,,0.058426811,,77,,0.9,,,,0.9,sym9,4516.79,29.78,230.71,0.039565582,COMPLETE,1
4,TPE,0.50921,27:12.4,32:10.6,0 days 00:04:58.225931,,RF,,WPD,,WAVE,,,,,,,,0.8,510,102,,0.05,coif1,4848.03,7.87,290.25,0.041455765,COMPLETE,1
5,TPE,0.09508,32:10.6,37:08.3,0 days 00:04:57.641985,,RF,,NONE,,WAVE,,,,,,,,0.5,10,2,,,,5162.84,1.07,296.47,0.033240566,COMPLETE,1
6,TPE,0.63642,37:08.3,42:50.7,0 days 00:05:42.416973,,KNN,,WPD,,COV,,euclidean,8,,,,,0.9,,,,0.15,db6,6870.66,10.38,331.8,0.053831844,COMPLETE,1
7,TPE,0.16403,42:50.7,42:58.1,0 days 00:00:07.420184,,LR,,WPD,,WAVE,,,,,0.239923774,,,0.95,,,,0.05,coif1,6950.73,5.85,1.44,0.042711754,COMPLETE,1
8,TPE,-0.009942711,42:58.1,43:42.7,0 days 00:00:44.568584,0.140795098,SVM,,NONE,,WAVE,,,,,,,,0.7,,,rbf,,,,,1.28,,PRUNED,1
9,TPE,0,43:42.7,49:51.1,0 days 00:06:08.375889,,MLP,,WPD,,WAVE,,,,0.079073806,,36,,0.6,,,,0.4,db6,,,365.98,,PRUNED,1
10,TPE,0.74451,49:51.1,00:53.0,0 days 00:11:01.873595,,KNN,,EMD,0.3,COV,,euclidean,8,,,,,0.7,,,,,,16161.65,7.97,653.71,0.046652098,COMPLETE,1
11,TPE,0.75277,00:53.0,05:31.7,0 days 00:04:38.683398,,KNN,,EMD,0.2,COV,,euclidean,8,,,,,0.7,,,,,,17714.13,7.79,270.68,0.05047967,COMPLETE,1
12,TPE,0.74667,05:31.7,10:11.1,0 days 00:04:39.431377,,KNN,,EMD,0.25,COV,,euclidean,8,,,,,0.7,,,,,,19264.55,7.66,271.57,0.047509689,COMPLETE,1
13,TPE,0.75206,10:11.2,14:50.6,0 days 00:04:39.439175,,KNN,,EMD,0.1,COV,,euclidean,10,,,,,0.65,,,,,,20786.91,7.23,272.01,0.063821106,COMPLETE,1
14,TPE,0.73621,14:50.6,14:57.8,0 days 00:00:07.153209,,KNN,,EMD,0.1,COV,,minkowski,17,,,,,0.6,,,,,,20946.36,5.21,1.75,0.048130293,COMPLETE,1
15,TPE,0.11974863,14:57.8,19:37.5,0 days 00:04:39.732730,,KNN,15,EMD,0.8,ENT,,manhattan,2,,,,2,0.6,,,,,,,,277,,PRUNED,1
16,TPE,0.057591706,19:37.5,22:25.0,0 days 00:02:47.478136,,LR,,EMD,0.05,STAT,,,,,0.981637665,,,0.75,,,,,,,,166.59,,PRUNED,1
17,TPE,0.160298033,22:25.0,24:14.5,0 days 00:01:49.482447,,KNN,,EMD,0.5,FRAC,3,euclidean,14,,,,,0.65,,,,,,,,108.15,,PRUNED,1
18,TPE,0.67854,24:14.5,28:58.0,0 days 00:04:43.501649,,KNN,,EMD,0.4,COV,,euclidean,12,,,,,0.8,,,,,,25500.8,9.01,274.26,0.060091047,COMPLETE,1
19,TPE,0.7944,28:58.0,33:29.8,0 days 00:04:31.746398,,KNN,,EMD,0.75,COV,,minkowski,3,,,,,0.65,,,,,,26987.57,4.46,267.1,0.062072306,COMPLETE,1
20,TPE,0.356573263,33:29.8,33:43.7,0 days 00:00:13.925200,,RF,,EMD,0.75,COV,,,,,,,,0.55,1010,292,,,,,,1.75,,PRUNED,1
21,TPE,0.78952,33:43.7,38:11.2,0 days 00:04:27.510313,,KNN,,EMD,1,COV,,minkowski,2,,,,,0.65,,,,,,28568.79,4.5,262.8,0.048153419,COMPLETE,1
22,TPE,0.90245,38:11.2,42:38.0,0 days 00:04:26.768843,,KNN,,EMD,0.95,COV,,minkowski,1,,,,,0.75,,,,,,30121.26,5.03,261.51,0.060593872,COMPLETE,1
23,TPE,0.90127,42:38.0,42:45.3,0 days 00:00:07.250928,,KNN,,EMD,1,COV,,minkowski,1,,,,,0.75,,,,,,30338.2,5.13,1.9,0.061994343,COMPLETE,1
24,TPE,0.89784,42:45.3,42:53.8,0 days 00:00:08.492448,,KNN,,EMD,1,COV,,minkowski,1,,,,,0.8,,,,,,30595.52,6.37,1.89,0.049606104,COMPLETE,1
25,TPE,0.008359771,42:53.8,47:51.1,0 days 00:04:57.246855,,LR,13,EMD,1,ENT,,,,,0.001730388,,5,0.8,,,,,,,,296.68,,PRUNED,1
26,TPE,0.149545816,47:51.1,50:30.6,0 days 00:02:39.556182,,KNN,,NONE,,STAT,,minkowski,4,,,,,0.75,,,,,,,,158.57,,PRUNED,1
27,TPE,0.125557214,50:30.6,52:34.8,0 days 00:02:04.196412,,KNN,,EMD,0.85,FRAC,40,minkowski,1,,,,,0.85,,,,,,,,122.31,,PRUNED,1
28,TPE,0.602126204,52:34.9,57:03.0,0 days 00:04:28.129657,,KNN,,EMD,0.9,COV,,minkowski,5,,,,,1,,,,,,,,263.23,,PRUNED,1
29,TPE,0.116733447,57:03.0,01:53.6,0 days 00:04:50.624000,,MLP,,EMD,0.65,COV,,,,0.001194884,,1,,0.85,,,,,,,,268.51,,PRUNED,1
30,TPE,0.063682009,01:53.6,07:37.2,0 days 00:05:43.524681,0.000148598,SVM,1,NONE,,ENT,,,,,,,8,0.75,,,linear,,,,,342.76,,PRUNED,1
31,TPE,0.73853,07:37.2,07:45.3,0 days 00:00:08.146925,,KNN,,EMD,0.95,COV,,minkowski,4,,,,,0.75,,,,,,35744.32,6.1,1.84,0.046996136,COMPLETE,1
32,TPE,0.91794,07:45.3,07:53.9,0 days 00:00:08.535838,,KNN,,EMD,0.65,COV,,minkowski,1,,,,,0.8,,,,,,36008.48,6.4,1.87,0.067812948,COMPLETE,1
33,TPE,0.90029,07:53.9,08:02.6,0 days 00:00:08.730174,,KNN,,EMD,0.9,COV,,minkowski,1,,,,,0.8,,,,,,36267.17,6.6,1.89,0.065825729,COMPLETE,1
34,TPE,0.23609986,08:02.6,13:29.1,0 days 00:05:26.453398,,MLP,,EMD,0.65,FRAC,10,,,0.001968073,,491,,0.9,,,,,,,,101.18,,PRUNED,1
35,TPE,0.001254783,13:29.1,19:28.8,0 days 00:05:59.749414,0.000156974,SVM,,EMD,0.9,COV,,,,,,,,0.85,,,rbf,,,,,1.87,,PRUNED,1
36,TPE,0.127941334,19:28.9,19:44.2,0 days 00:00:15.328265,,RF,,NONE,,STAT,,,,,,,,0.8,1010,302,,,,,,1.11,,PRUNED,1
37,TPE,0.7313712,19:44.2,24:16.5,0 days 00:04:32.256971,,KNN,,EMD,0.6,COV,,minkowski,5,,,,,0.85,,,,,,,,268.95,,PRUNED,1
38,TPE,0.238874115,24:16.5,29:47.1,0 days 00:05:30.621155,,LR,,WPD,,COV,,,,,0.812338803,,,0.75,,,,0.6,db4,,,329.08,,PRUNED,1
39,TPE,0.1631105,29:47.1,34:39.7,0 days 00:04:52.637208,,RF,9,EMD,0.85,ENT,,,,,,,3,0.9,10,182,,,,,,281,,PRUNED,1
40,TPE,0.90432,34:39.7,40:02.4,0 days 00:05:22.627019,,KNN,,NONE,,COV,,manhattan,1,,,,,0.8,,,,,,40881.82,57.3,265.1,0.039017925,COMPLETE,1
41,TPE,0.90432,40:02.4,41:01.9,0 days 00:00:59.494188,,KNN,,NONE,,COV,,manhattan,1,,,,,0.8,,,,,,40881.82,57.49,1.76,0.038194904,COMPLETE,1
42,TPE,0.78886,41:01.9,41:53.7,0 days 00:00:51.755661,,KNN,,NONE,,COV,,manhattan,3,,,,,0.75,,,,,,41117.24,49.76,1.77,0.047229776,COMPLETE,1
43,TPE,0.90432,41:53.7,42:53.2,0 days 00:00:59.529517,,KNN,,NONE,,COV,,manhattan,1,,,,,0.8,,,,,,41117.24,57.5,1.77,0.040259132,COMPLETE,1
44,TPE,0.87074,42:53.2,43:09.9,0 days 00:00:16.702361,,KNN,,NONE,,WAVE,,manhattan,3,,,,,0.95,,,,,,41198,15.21,1.34,0.038776407,COMPLETE,1
45,TPE,0.300500898,43:09.9,43:29.6,0 days 00:00:19.632588,8.424645692,SVM,,NONE,,COV,,,,,,,,0.8,,,linear,,,,,1.75,,PRUNED,1
46,TPE,0.361908583,43:29.6,44:15.6,0 days 00:00:45.985980,,MLP,,NONE,,COV,,,,0.006717146,,6,,0.85,,,,,,,,1.78,,PRUNED,1
47,TPE,0.523678217,44:15.6,46:01.7,0 days 00:01:46.155376,,KNN,,NONE,,FRAC,17,manhattan,6,,,,,0.7,,,,,,,,105.02,,PRUNED,1
48,TPE,0.92733,46:01.7,46:08.7,0 days 00:00:06.942115,,KNN,,NONE,,WAVE,,manhattan,1,,,,,0.85,,,,,,41900.84,5.46,1.35,0.052168388,COMPLETE,1
49,TPE,0.89261,46:08.7,46:17.8,0 days 00:00:09.119115,,KNN,,NONE,,WAVE,,manhattan,3,,,,,0.9,,,,,,41943.27,7.66,1.32,0.051890869,COMPLETE,1
50,TPE,0.87932,46:17.8,46:27.0,0 days 00:00:09.137404,,KNN,,NONE,,WAVE,,manhattan,2,,,,,0.9,,,,,,41985.7,7.67,1.32,0.039277563,COMPLETE,1
51,TPE,0.92733,46:27.0,46:33.9,0 days 00:00:06.894551,,KNN,,NONE,,WAVE,,manhattan,1,,,,,0.85,,,,,,41985.7,5.41,1.33,0.040479193,COMPLETE,1
52,TPE,0.92733,46:33.9,46:40.8,0 days 00:00:06.895650,,KNN,,NONE,,WAVE,,manhattan,1,,,,,0.85,,,,,,41985.7,5.46,1.31,0.040631304,COMPLETE,1
53,TPE,0.87399,46:40.8,46:47.6,0 days 00:00:06.761242,,KNN,,NONE,,WAVE,,manhattan,3,,,,,0.85,,,,,,42012.39,5.32,1.32,0.037225018,COMPLETE,1
54,TPE,0.85786,46:47.6,46:54.3,0 days 00:00:06.753060,,KNN,,NONE,,WAVE,,manhattan,2,,,,,0.85,,,,,,42039.08,5.33,1.32,0.049633999,COMPLETE,1
55,TPE,0.157718162,46:54.4,46:58.1,0 days 00:00:03.740843,,LR,,NONE,,WAVE,,,,,0.58087584,,,0.95,,,,,,,,1.34,,PRUNED,1
56,TPE,0.83178,46:58.1,47:05.0,0 days 00:00:06.851205,,KNN,,NONE,,WAVE,,manhattan,6,,,,,0.85,,,,,,42146.52,5.37,1.32,0.039274225,COMPLETE,1
57,TPE,0.274187118,47:05.0,53:04.5,0 days 00:05:59.505897,,RF,,WPD,,WAVE,,,,,,,,0.9,510,2,,0.55,db4,,,358.27,,PRUNED,1
58,TPE,0.81437,53:04.5,53:09.3,0 days 00:00:04.796386,,KNN,,NONE,,WAVE,,manhattan,4,,,,,0.8,,,,,,43330.81,3.37,1.3,0.042277822,COMPLETE,1
59,TPE,0.80914,53:09.3,53:14.2,0 days 00:00:04.888012,,KNN,,NONE,,WAVE,,manhattan,2,,,,,0.8,,,,,,43349.29,3.46,1.3,0.043904552,COMPLETE,1
60,TPE,0.94466,53:14.2,53:23.3,0 days 00:00:09.129387,,KNN,,NONE,,WAVE,,manhattan,1,,,,,0.9,,,,,,43391.72,7.66,1.34,0.039787779,COMPLETE,1
61,TPE,0.94466,53:23.4,53:32.4,0 days 00:00:09.000859,,KNN,,NONE,,WAVE,,manhattan,1,,,,,0.9,,,,,,43391.72,7.54,1.32,0.051686068,COMPLETE,1
62,TPE,0.805191586,53:32.4,53:36.8,0 days 00:00:04.477668,,KNN,,NONE,,WAVE,,manhattan,20,,,,,0.9,,,,,,,,1.31,,PRUNED,1
63,TPE,0.84843,53:36.9,53:53.4,0 days 00:00:16.589348,,KNN,,NONE,,WAVE,,manhattan,2,,,,,0.95,,,,,,43514.91,15.11,1.33,0.040148268,COMPLETE,1
64,TPE,0.92733,53:53.5,54:00.1,0 days 00:00:06.621553,,KNN,,NONE,,WAVE,,manhattan,1,,,,,0.85,,,,,,43514.91,5.19,1.3,0.038058767,COMPLETE,1
65,TPE,0.85101,54:00.1,55:07.9,0 days 00:01:07.793109,,KNN,,NONE,,WAVE,,manhattan,10,,,,,1,,,,,,43827.66,66.68,0.87,0.038845549,COMPLETE,1
66,TPE,0.798192344,55:07.9,02:27.9,0 days 00:07:19.977359,,MLP,,WPD,,WAVE,,,,0.006491336,,368,,0.9,,,,0.35,sym9,,,370.73,,PRUNED,1
67,TPE,0.116502706,02:27.9,02:31.3,0 days 00:00:03.428508,0.002423921,SVM,,NONE,,WAVE,,,,,,,,0.85,,,linear,,,,,1.35,,PRUNED,1
68,TPE,0.84843,02:31.3,02:48.1,0 days 00:00:16.735374,,KNN,,NONE,,WAVE,,manhattan,2,,,,,0.95,,,,,,45022.21,15.24,1.35,0.054570694,COMPLETE,1
69,TPE,0.149019699,02:48.1,02:51.2,0 days 00:00:03.138162,,LR,,NONE,,WAVE,,,,,0.459486761,,,0.9,,,,,,,,1.34,,PRUNED,1
70,TPE,0.87399,02:51.2,02:57.9,0 days 00:00:06.664386,,KNN,,NONE,,WAVE,,manhattan,3,,,,,0.85,,,,,,45064.64,5.2,1.35,0.037281284,COMPLETE,1
71,TPE,0.110817519,02:57.9,03:06.1,0 days 00:00:08.179269,,KNN,,NONE,,STAT,,manhattan,1,,,,,0.85,,,,,,,,1.12,,PRUNED,1
72,TPE,0.92733,03:06.1,03:12.9,0 days 00:00:06.829508,,KNN,,NONE,,WAVE,,manhattan,1,,,,,0.85,,,,,,45155.66,5.23,1.46,0.038016567,COMPLETE,1
73,TPE,0.87736,03:13.0,03:17.8,0 days 00:00:04.803071,,KNN,,NONE,,WAVE,,euclidean,2,,,,,0.9,,,,,,45198.1,3.33,1.34,0.042026529,COMPLETE,1
74,TPE,0.812610816,03:17.8,03:21.3,0 days 00:00:03.546724,,KNN,,NONE,,WAVE,,manhattan,12,,,,,0.85,,,,,,,,1.35,,PRUNED,1
